doc_id,ranking,BM25 score
1151,9111.0,1.871399
1159,4155.0,5.2140284
1160,3361.0,5.7037306
1165,5969.0,4.191992
1167,3447.0,5.6442704
1168,1819.0,7.2061257
1179,5163.0,4.6531305
1184,134.0,13.372723
1185,,
1186,4434.0,5.053169
1190,4602.0,4.9635262
1194,4532.0,5.002686
1195,4828.0,4.8296027
1198,,
1203,7724.0,2.8348475
1210,4950.0,4.7682114
1219,427.0,10.787979
1231,2016.0,6.9554386
1233,8050.0,2.655624
1241,499.0,10.368316
1242,9091.0,1.8859807
1245,6839.0,3.5570629
1246,1829.0,7.1913166
1248,8831.0,2.0830548
1254,3783.0,5.447151
1256,9077.0,1.8978109
1261,2377.0,6.5207396
1270,6850.0,3.551476
1273,5607.0,4.4016843
1276,1450.0,7.7522855
1280,5088.0,4.692106
1287,5512.0,4.456256
1288,,
1290,7902.0,2.745524
1295,2342.0,6.5542455
1298,4359.0,5.0938106
1312,209.0,12.214643
1314,7895.0,2.751416
1320,9050.0,1.9169608
1327,4778.0,4.8593388
1331,,
1333,7561.0,2.9501567
1337,5496.0,4.4706364
1343,6161.0,4.0577426
1351,2797.0,6.157567
1358,,
1362,7039.0,3.383494
1368,1129.0,8.381526
1382,,
1389,386.0,10.962623
1393,9206.0,1.7951237
1397,9352.0,1.5475471
1416,4963.0,4.761759
1435,7431.0,3.0472848
1442,3302.0,5.750216
1457,3720.0,5.4837832
1462,8950.0,2.0037282
1464,3535.0,5.5971107
1466,8665.0,2.2168398
1477,8923.0,2.0215938
1481,4686.0,4.911383
1488,1848.0,7.16691
1492,7527.0,2.9714797
1494,4983.0,4.7502184
1495,3943.0,5.3425627
1500,1380.0,7.8755536
1502,1445.0,7.760592
1504,2426.0,6.4819603
1506,158.0,12.984711
1509,2128.0,6.8051753
1510,568.0,10.099893
1512,3897.0,5.377678
1513,3346.0,5.7158074
1526,5215.0,4.624247
1534,,
1537,5762.0,4.3008475
1548,3630.0,5.5367312
1553,1106.0,8.439896
1555,202.0,12.383117
1565,8737.0,2.1581447
1572,7429.0,3.0489936
1577,630.0,9.84044
1595,,
1613,,
1614,,
1618,7309.0,3.1395838
1621,3266.0,5.768839
1623,5171.0,4.64915
1624,6193.0,4.0357795
1627,2191.0,6.7266445
1631,3984.0,5.3168836
1634,4682.0,4.9124036
1636,103.0,14.11496
1638,265.0,11.735214
1645,4516.0,5.0118184
1662,8360.0,2.420412
1665,9474.0,1.0630174
1681,278.0,11.635813
1683,4728.0,4.8907766
1688,1422.0,7.792136
1695,214.0,12.165855
1698,,
1705,3829.0,5.423066
1709,4354.0,5.097658
1718,41.0,16.265495
1724,2133.0,6.8021464
1727,6730.0,3.6413589
1728,7804.0,2.804044
1738,1589.0,7.5170217
1752,8853.0,2.0698004
1758,3274.0,5.765534
1764,217.0,12.137189
1783,1487.0,7.6794643
1785,9358.0,1.5238822
1796,1149.0,8.348566
1801,4417.0,5.061775
1802,4567.0,4.982578
1804,8487.0,2.321223
1810,881.0,9.025452
1830,4874.0,4.805814
1832,43.0,16.18051
1833,230.0,12.001012
1840,3180.0,5.839936
1844,3345.0,5.71645
1848,9070.0,1.9035838
1854,2081.0,6.871322
1858,685.0,9.6596775
1861,5399.0,4.5310383
1866,3109.0,5.8944473
1872,5135.0,4.6679006
1873,1706.0,7.3626895
1875,,
1877,9285.0,1.6800009
1879,5984.0,4.1819696
1884,6281.0,3.9685025
1894,40.0,16.281235
1910,1766.0,7.282656
1929,5098.0,4.685827
1932,,
1933,7147.0,3.3028781
1936,6128.0,4.078105
1937,6596.0,3.741907
1948,3301.0,5.750484
1951,7359.0,3.0906062
1954,4868.0,4.8099065
1957,640.0,9.819361
1959,8519.0,2.30287
1970,5016.0,4.7349253
1971,1286.0,8.056569
1972,5355.0,4.549896
1973,9102.0,1.8784026
1974,3062.0,5.9355946
1978,5842.0,4.2561665
2000,4731.0,4.888437
2014,2485.0,6.4233403
2015,5898.0,4.2311773
2021,352.0,11.155648
2031,8120.0,2.6035426
2034,1753.0,7.3001237
2045,8389.0,2.395023
2051,3881.0,5.3882723
2055,2198.0,6.7225304
2060,1582.0,7.5265756
2086,7616.0,2.9111829
2091,6211.0,4.017108
2095,5672.0,4.360962
2101,1688.0,7.388626
2102,17.0,18.236208
2104,75.0,14.822979
2105,6251.0,3.9876723
2116,2837.0,6.1271443
2138,2672.0,6.264608
2165,5868.0,4.244647
2167,3899.0,5.376872
2169,39.0,16.301325
2170,869.0,9.065169
2175,7378.0,3.0810866
2181,8528.0,2.2950597
2187,5860.0,4.2459955
2191,8825.0,2.0896082
2201,2869.0,6.103765
2202,6234.0,3.9986546
2204,5872.0,4.2434893
2211,7231.0,3.2110755
2219,,
2220,614.0,9.903966
2226,7792.0,2.8090408
2230,7595.0,2.9271762
2231,2634.0,6.289217
2236,5225.0,4.6183987
2237,8133.0,2.592645
2243,6471.0,3.8318172
2250,6331.0,3.9309094
2260,3318.0,5.737799
2269,7227.0,3.2150986
2272,1015.0,8.647689
2280,9155.0,1.8376884
2287,7634.0,2.9004607
2296,6442.0,3.8535216
2298,1832.0,7.190849
2299,1815.0,7.2092724
2304,1474.0,7.7052164
2310,9331.0,1.5967394
2316,7490.0,2.9929397
2331,,
2337,,
2338,3044.0,5.9573107
2342,3423.0,5.659248
2346,9222.0,1.7760911
2347,4247.0,5.162452
2349,7203.0,3.236751
2359,1.0,30.143715
2360,2145.0,6.781936
2362,6996.0,3.437923
2365,4352.0,5.0986075
2366,5148.0,4.6596947
2368,3922.0,5.3575635
2384,7381.0,3.0792134
2385,830.0,9.142612
2389,8902.0,2.0354686
2399,5807.0,4.2794447
2404,20.0,17.580877
2414,5325.0,4.5678816
2415,4659.0,4.9278126
2420,,
2437,9067.0,1.905328
2439,6468.0,3.8346114
2440,3542.0,5.5940146
2454,1197.0,8.234996
2459,2622.0,6.297337
2464,618.0,9.889695
2467,8008.0,2.6779027
2471,5893.0,4.2334423
2474,,
2482,7423.0,3.0536864
2490,7615.0,2.9113522
2491,8149.0,2.5750852
2492,9207.0,1.7944869
2501,,
2502,7347.0,3.1001968
2505,,
2511,4160.0,5.210498
2512,5628.0,4.385994
2514,3038.0,5.9624667
2523,1746.0,7.3113885
2524,3909.0,5.369651
2525,2826.0,6.1351595
2528,1324.0,7.9786305
2532,963.0,8.787757
2533,2323.0,6.5692034
2535,4987.0,4.7487955
2536,,
2540,,
2541,4745.0,4.879855
2542,6204.0,4.0215187
2551,3194.0,5.829902
2555,1742.0,7.317687
2556,8283.0,2.4816773
2557,7424.0,3.05325
2568,4660.0,4.927273
2569,8493.0,2.3180687
2578,699.0,9.598728
2580,8581.0,2.2635055
2584,,
2593,1374.0,7.8834867
2594,8307.0,2.4641678
2595,1828.0,7.1918917
2599,,
2600,8364.0,2.4190116
2607,6574.0,3.7589023
2609,3534.0,5.597453
2613,9484.0,1.0288179
2614,8335.0,2.4384065
2617,4059.0,5.2714686
2621,8747.0,2.1505322
2635,5822.0,4.2699113
2637,6430.0,3.8641262
2640,475.0,10.497269
2647,8579.0,2.2653253
2648,1804.0,7.2247124
2649,2717.0,6.2291965
2653,7263.0,3.185672
2657,3473.0,5.627854
2664,5634.0,4.382506
2669,6386.0,3.895369
2670,4396.0,5.0728116
2671,2875.0,6.1022196
2680,,
2686,8035.0,2.6644483
2688,5751.0,4.307101
2692,7128.0,3.318594
2698,5133.0,4.668494
2703,6630.0,3.713582
2706,8482.0,2.3255994
2710,5734.0,4.315921
2723,7816.0,2.7984152
2734,8707.0,2.1863415
2735,,
2743,8190.0,2.5435855
2744,7093.0,3.350227
2747,1453.0,7.7460146
2751,9264.0,1.7105875
2754,554.0,10.150597
2756,8000.0,2.6817584
2757,,
2760,9371.0,1.4676034
2767,7199.0,3.2407243
2788,7751.0,2.825513
2795,8525.0,2.2998588
2800,6746.0,3.6270835
2804,,
2805,7466.0,3.0170972
2807,2694.0,6.248769
2811,2978.0,6.001324
2817,3113.0,5.8929343
2818,4875.0,4.8057094
2825,3393.0,5.6765666
2826,6902.0,3.5071232
2827,3616.0,5.5445466
2830,198.0,12.448038
2835,,
2842,3799.0,5.4412727
2864,3919.0,5.361148
2868,8369.0,2.4137084
2869,8639.0,2.2300625
2870,1526.0,7.610716
2871,6612.0,3.7305627
2873,3508.0,5.6112924
2879,7977.0,2.6971025
2887,1944.0,7.0469933
2892,4966.0,4.760235
2894,,
2896,2699.0,6.2456965
2897,2887.0,6.0912876
2898,1147.0,8.355626
2903,1951.0,7.0385823
2928,9270.0,1.6990974
2937,2657.0,6.2748775
2938,6039.0,4.1420884
2939,8866.0,2.0601478
2943,2231.0,6.6824436
2946,6968.0,3.4590843
2953,4708.0,4.901555
2961,6824.0,3.569438
2964,211.0,12.19913
2975,4034.0,5.288558
2988,9013.0,1.950904
3006,9453.0,1.1664016
3010,7955.0,2.710565
3012,5416.0,4.522605
3020,584.0,10.054513
3024,2872.0,6.1033216
3025,4517.0,5.0113974
3026,6160.0,4.057857
3029,7794.0,2.8082283
3037,5458.0,4.494632
3038,,
3044,4134.0,5.226823
3048,7716.0,2.839718
3050,4687.0,4.911322
3058,2312.0,6.576914
3063,,
3078,2982.0,5.998259
3080,1800.0,7.2258587
3084,7334.0,3.1129646
3086,51.0,15.853753
3090,4886.0,4.798664
3096,2823.0,6.1403418
3100,9320.0,1.6231027
3108,7379.0,3.0800924
3111,,
3113,5205.0,4.6286893
3123,8904.0,2.034618
3125,,
3127,5606.0,4.402152
3128,763.0,9.374428
3131,8521.0,2.301658
3135,6268.0,3.9733489
3139,,
3143,9081.0,1.89449
3146,8253.0,2.4967973
3150,1050.0,8.572757
3153,8703.0,2.1874993
3154,8349.0,2.428473
3156,213.0,12.168404
3158,5180.0,4.6456904
3159,5889.0,4.2347193
3160,7066.0,3.3650806
3161,8216.0,2.52374
3171,4083.0,5.2547345
3178,8439.0,2.356921
3194,4542.0,4.9965167
3195,4580.0,4.9755287
3197,1296.0,8.043837
3204,8710.0,2.1842818
3206,338.0,11.278873
3209,8799.0,2.1099625
3220,1051.0,8.570406
3222,4654.0,4.9322953
3228,2214.0,6.705233
3247,7851.0,2.7793062
3250,6976.0,3.4515953
3251,3938.0,5.345952
3260,4098.0,5.2424154
3261,7769.0,2.8194978
3262,1048.0,8.576257
3264,6435.0,3.8589368
3266,,
3268,8414.0,2.3745503
3276,6614.0,3.7284586
3290,5533.0,4.4433312
3291,5949.0,4.2055807
3292,7225.0,3.219878
3295,5187.0,4.643794
3296,6303.0,3.9521825
3300,2918.0,6.064843
3306,3794.0,5.442023
3312,4465.0,5.035902
3313,5050.0,4.7126884
3314,6983.0,3.4465194
3322,9034.0,1.9321463
3327,7950.0,2.7116783
3329,,
3337,1910.0,7.077993
3338,4449.0,5.0429573
3340,336.0,11.292481
3348,7190.0,3.2490606
3349,6724.0,3.6454952
3350,7553.0,2.957484
3351,4109.0,5.237784
3352,6522.0,3.7936456
3358,8433.0,2.3601577
3367,449.0,10.671887
3369,6505.0,3.8059256
3371,6374.0,3.9014783
3377,5572.0,4.423078
3387,9063.0,1.9087874
3389,8686.0,2.2021978
3395,6370.0,3.904913
3422,5752.0,4.3062515
3423,6423.0,3.8701656
3426,3102.0,5.9015994
3429,9.0,20.7975
3443,2283.0,6.6150928
3444,368.0,11.082992
3459,9406.0,1.3809184
3464,4293.0,5.138809
3472,798.0,9.241072
3480,3823.0,5.4242435
3489,7779.0,2.8153677
3501,,
3513,7525.0,2.9727185
3519,1826.0,7.1963353
3522,666.0,9.716693
3525,4137.0,5.2243814
3526,4596.0,4.9668746
3549,2713.0,6.232026
3553,9134.0,1.8512849
3556,8609.0,2.2442675
3559,7648.0,2.888738
3560,5925.0,4.2174516
3567,,
3569,7229.0,3.2134788
3580,,
3583,2899.0,6.0794153
3589,8900.0,2.037112
3597,,
3601,586.0,10.04425
3608,606.0,9.945436
3625,2330.0,6.564373
3629,172.0,12.792962
3633,7699.0,2.8530588
3639,6886.0,3.516719
3640,6427.0,3.8674307
3650,8745.0,2.1533926
3652,2093.0,6.8547096
3658,5454.0,4.4971995
3662,5068.0,4.7028313
3665,767.0,9.356908
3674,5583.0,4.4151545
3676,3543.0,5.593402
3679,6401.0,3.885006
3689,,
3692,4645.0,4.936266
3693,,
3697,4459.0,5.038638
3704,3647.0,5.527415
3715,,
3720,,
3722,6859.0,3.5409093
3733,66.0,15.237249
3740,3733.0,5.477967
3747,2661.0,6.272844
3752,9379.0,1.4454194
3754,,
3762,137.0,13.32738
3768,,
3776,837.0,9.128556
3777,6030.0,4.1497073
3789,3342.0,5.717795
3793,84.0,14.533226
3802,1560.0,7.5572515
3803,3314.0,5.739184
3808,1193.0,8.243402
3816,6893.0,3.5124922
3817,6296.0,3.955826
3827,6631.0,3.7133687
3829,9156.0,1.8352823
3838,3374.0,5.6912513
3840,4773.0,4.860666
3841,4756.0,4.8726115
3846,2599.0,6.3209
3847,1976.0,6.9984775
3849,6059.0,4.127527
3851,9386.0,1.4317479
3854,7032.0,3.3914459
3858,8401.0,2.383789
3860,,
3869,9089.0,1.8884224
3871,4393.0,5.073411
3876,5357.0,4.5493755
3879,,
3883,3993.0,5.3113194
3890,6118.0,4.0839996
3893,6781.0,3.596941
3896,,
3903,1288.0,8.051834
3904,8416.0,2.3743396
3907,2395.0,6.506517
3914,3693.0,5.497649
3921,,
3923,,
3924,5946.0,4.2081265
3929,8641.0,2.2292826
3937,4219.0,5.1777177
3944,4067.0,5.2636604
3955,6141.0,4.069402
3959,3273.0,5.7660165
3960,,
3967,5126.0,4.671493
3968,9254.0,1.7261628
3970,6346.0,3.9212055
3971,7111.0,3.3349743
3977,9085.0,1.8906745
3979,2712.0,6.2326937
3981,9422.0,1.3118593
3982,6528.0,3.7904139
3983,9482.0,1.040932
3988,5441.0,4.504907
3989,2017.0,6.9552875
3991,863.0,9.079659
4002,4025.0,5.291804
4008,1592.0,7.5150304
4016,8773.0,2.1291888
4026,7744.0,2.829428
4038,5085.0,4.693681
4041,9177.0,1.8193517
4042,3316.0,5.7389812
4047,2443.0,6.4592514
4052,6841.0,3.5569432
4055,4968.0,4.7594595
4060,1336.0,7.961108
4067,9044.0,1.9238403
4071,3438.0,5.6488338
4082,8578.0,2.2658944
4088,5744.0,4.311463
4090,7330.0,3.120281
4094,2581.0,6.331613
4098,2487.0,6.4212008
4104,8636.0,2.230873
4107,,
4110,3767.0,5.457371
4126,9142.0,1.8453344
4139,,
4142,5031.0,4.7288465
4152,8868.0,2.057702
4154,2499.0,6.4090686
4156,5567.0,4.4255548
4159,5833.0,4.260806
4161,676.0,9.686012
4174,9294.0,1.6676819
4181,,
4184,3910.0,5.367069
4191,,
4193,46.0,16.143578
4198,1425.0,7.7892685
4204,487.0,10.419433
4211,6238.0,3.995474
4212,5199.0,4.63603
4215,9047.0,1.920752
4221,8324.0,2.450525
4228,257.0,11.772255
4231,,
4247,2115.0,6.822336
4250,8808.0,2.1031265
4251,7611.0,2.9159691
4266,934.0,8.86958
4287,2041.0,6.923777
4318,1421.0,7.7939
4327,8345.0,2.4306526
4328,3870.0,5.4015656
4329,3921.0,5.3592486
4335,1680.0,7.397377
4337,7522.0,2.97347
4339,2528.0,6.377269
4340,8794.0,2.11346
4342,2282.0,6.615853
4350,7538.0,2.9670596
4355,2235.0,6.679598
4360,5227.0,4.617632
4361,6244.0,3.9912255
4369,8836.0,2.0800877
4381,7047.0,3.3774264
4387,5656.0,4.3682747
4409,7581.0,2.9360685
4413,9140.0,1.8482432
4414,8672.0,2.2144735
4433,6815.0,3.5770512
4434,7304.0,3.14048
4436,16.0,18.339705
4441,8300.0,2.4696121
4453,8023.0,2.6681683
4454,6230.0,4.0019674
4455,838.0,9.126428
4458,,
4462,1498.0,7.650293
4464,6293.0,3.958104
4467,6579.0,3.7566538
4468,4551.0,4.991699
4469,651.0,9.7925205
4472,2975.0,6.0046716
4473,8648.0,2.2267156
4477,,
4479,,
4480,2071.0,6.8873386
4487,2048.0,6.916306
4494,7054.0,3.3715913
4495,8426.0,2.3665328
4498,7535.0,2.9677994
4507,5298.0,4.577778
4512,2542.0,6.366294
4516,9339.0,1.5733919
4517,4992.0,4.7453017
4520,4690.0,4.909662
4526,2176.0,6.7451696
4533,1666.0,7.4138217
4541,8183.0,2.5497007
4544,5766.0,4.2990685
4565,5521.0,4.4518666
4571,2952.0,6.0268006
4572,7222.0,3.2205977
4573,7082.0,3.354908
4574,7999.0,2.681923
4576,4977.0,4.7530675
4581,3687.0,5.5010386
4582,6011.0,4.158396
4591,3178.0,5.840568
4593,7455.0,3.02592
4596,7546.0,2.961591
4597,,
4598,5638.0,4.3807874
4600,6927.0,3.4899683
4601,643.0,9.813356
4603,2867.0,6.1049232
4615,7843.0,2.7812977
4617,8915.0,2.0262957
4621,,
4622,340.0,11.266418
4631,5539.0,4.439749
4643,8599.0,2.249532
4644,7156.0,3.2916658
4645,4228.0,5.171251
4647,7566.0,2.9460173
4656,346.0,11.197305
4657,8841.0,2.0769145
4661,1436.0,7.7742825
4672,7493.0,2.9898336
4675,,
4684,,
4687,7180.0,3.2569382
4690,8144.0,2.5811076
4694,,
4699,1535.0,7.5943155
4700,6869.0,3.5310025
4705,8912.0,2.030486
4713,4817.0,4.836747
4716,4196.0,5.191535
4721,2830.0,6.1326222
4724,1345.0,7.936926
4728,6363.0,3.908221
4738,4441.0,5.048553
4743,6780.0,3.5969427
4750,1377.0,7.878917
4756,6261.0,3.9793205
4758,1330.0,7.970203
4759,459.0,10.576423
4762,2001.0,6.972422
4763,2315.0,6.5747247
4764,1103.0,8.441727
4765,4544.0,4.9951873
4768,6808.0,3.580461
4771,3613.0,5.5463
4781,7258.0,3.1889482
4810,4672.0,4.918839
4814,8268.0,2.4879332
4821,519.0,10.297511
4822,5755.0,4.303069
4830,8128.0,2.5974333
4831,6870.0,3.5293384
4833,7812.0,2.8001544
4841,,
4852,6610.0,3.731447
4854,7709.0,2.846516
4855,4240.0,5.164403
4862,6188.0,4.038135
4865,571.0,10.089137
4869,4446.0,5.0459027
4870,644.0,9.808834
4877,4581.0,4.974824
4878,2722.0,6.224834
4881,6884.0,3.5171359
4896,3254.0,5.7804995
4900,,
4903,7433.0,3.046253
4913,1076.0,8.519115
4918,401.0,10.892987
4924,5000.0,4.7433825
4932,6634.0,3.7114425
4933,5703.0,4.341392
4936,7239.0,3.205317
4937,1162.0,8.313459
4940,9137.0,1.8494604
4943,,
4950,5781.0,4.2925296
4955,9328.0,1.6093463
4967,8394.0,2.3909142
4969,2037.0,6.9326363
4970,1378.0,7.8774
4975,7846.0,2.7808185
4978,,
4985,8247.0,2.5011144
4987,2949.0,6.0312285
4991,1187.0,8.253782
4996,23.0,17.224953
4997,3905.0,5.37222
4999,192.0,12.534443
5001,4172.0,5.205959
5009,7011.0,3.423048
5010,,
5040,6425.0,3.8693128
5043,4568.0,4.9824467
5050,2210.0,6.7105336
5053,8174.0,2.556334
5074,189.0,12.5849495
5085,8444.0,2.3538651
5092,1265.0,8.0906925
5095,8510.0,2.3101168
5096,298.0,11.512137
5101,6989.0,3.440856
5103,8762.0,2.1389565
5108,843.0,9.122145
5122,,
5127,2250.0,6.6684923
5137,6095.0,4.099933
5164,9411.0,1.3633261
5167,,
5179,2372.0,6.525848
5197,4988.0,4.7467875
5217,4644.0,4.9365335
5223,3223.0,5.81047
5228,2638.0,6.286266
5234,502.0,10.357992
5235,6094.0,4.1016836
5236,7827.0,2.7922792
5237,895.0,8.991318
5241,9180.0,1.8186423
5259,4030.0,5.290157
5265,7150.0,3.3010504
5268,8568.0,2.2722077
5275,4571.0,4.9811044
5276,2423.0,6.4845333
5291,6467.0,3.834763
5293,7600.0,2.9223492
5314,5041.0,4.718018
5315,8744.0,2.1534524
5319,9005.0,1.9565048
5320,4171.0,5.2060986
5323,8914.0,2.0299535
5327,1307.0,8.014504
5334,715.0,9.534974
5336,6803.0,3.5833907
5337,4825.0,4.8325233
5338,1787.0,7.2448335
5357,2478.0,6.429269
5365,7352.0,3.0975125
5373,,
5375,8275.0,2.484744
5383,5484.0,4.476459
5387,7137.0,3.3141527
5388,6153.0,4.0609765
5392,1760.0,7.289275
5400,9402.0,1.3954514
5405,9316.0,1.633586
5406,9325.0,1.61593
5412,261.0,11.744951
5414,7523.0,2.9732785
5423,61.0,15.321522
5424,347.0,11.185817
5430,,
5437,1599.0,7.506051
5458,5132.0,4.6690063
5466,6918.0,3.496574
5470,8849.0,2.0731268
5471,,
5473,4534.0,5.002327
5477,1426.0,7.7879634
5494,4458.0,5.0390725
5498,,
5502,11.0,18.938349
5507,6607.0,3.7343223
5514,872.0,9.052413
5520,1331.0,7.969585
5522,7164.0,3.2756364
5525,,
5528,3380.0,5.6871047
5531,8269.0,2.4875493
5535,7453.0,3.0286913
5543,1656.0,7.4275694
5544,6530.0,3.7889092
5546,2857.0,6.1108227
5550,191.0,12.574713
5569,7172.0,3.2650168
5572,4140.0,5.2215357
5575,7414.0,3.0594301
5579,766.0,9.360473
5586,,
5588,2054.0,6.9105277
5593,1180.0,8.275734
5602,6946.0,3.4763584
5603,7185.0,3.2521842
5614,7609.0,2.9170644
5618,4177.0,5.204173
5624,9271.0,1.6985185
5625,7868.0,2.769893
5633,5003.0,4.741663
5638,1775.0,7.2701607
5648,1171.0,8.295623
5656,1122.0,8.395628
5659,6700.0,3.6635258
5660,8043.0,2.6607633
5667,2063.0,6.898173
5676,9135.0,1.8507093
5684,7890.0,2.755033
5702,8117.0,2.604623
5705,7384.0,3.0780544
5714,9202.0,1.7983154
5716,2947.0,6.0322566
5720,7979.0,2.6938725
5728,5122.0,4.673059
5755,1515.0,7.626251
5756,,
5759,1977.0,6.997032
5761,,
5762,6216.0,4.0125003
5784,4588.0,4.972471
5786,5538.0,4.439932
5795,282.0,11.625236
5799,7442.0,3.0385733
5808,636.0,9.826821
5820,,
5821,7956.0,2.7101874
5823,7984.0,2.689202
5828,458.0,10.5769615
5838,,
5846,1470.0,7.7145505
5847,407.0,10.883348
5853,3434.0,5.650656
5854,6143.0,4.0682826
5855,,
5856,1153.0,8.341106
5857,9417.0,1.3438861
5858,101.0,14.167836
5860,3027.0,5.9701705
5862,8826.0,2.089236
5864,7377.0,3.0812457
5872,27.0,16.989761
5875,2739.0,6.212126
5880,2185.0,6.72957
5883,1513.0,7.6308017
5884,245.0,11.841623
5885,5492.0,4.4724236
5886,3463.0,5.6339264
5891,4326.0,5.1214457
5894,8460.0,2.342816
5901,,
5902,,
5910,7569.0,2.942571
5925,2358.0,6.5402703
5930,7370.0,3.0842154
5931,8051.0,2.6548378
5933,2504.0,6.4041796
5934,8096.0,2.6234798
5935,,
5940,4268.0,5.154484
5956,,
5957,3095.0,5.913081
5967,482.0,10.452613
5969,7349.0,3.1000671
