doc_id,ranking,BM25 score
2365,,
2366,,
2368,,
2384,,
2385,,
2389,,
2399,,
2404,,
2414,,
2415,,
2420,,
2437,,
2439,,
2440,,
2454,,
2459,,
2464,,
2467,,
2471,,
2474,,
2482,,
2490,,
2491,,
2492,,
2501,,
2502,,
2505,,
2511,,
2512,,
2514,,
2523,,
2524,,
2525,,
2528,,
2532,,
2533,,
2535,,
2536,,
2540,,
2541,,
2542,,
2551,,
2555,,
2556,,
2557,,
2568,,
2569,,
2578,,
2580,,
2584,,
2593,,
2594,,
2595,,
2599,,
2600,,
2607,,
2609,,
2613,,
2614,,
2617,,
2621,,
2635,,
2637,,
2640,,
2647,,
2648,,
2649,,
2653,,
2657,,
2664,,
2669,,
2670,,
2671,,
2680,,
2686,,
2688,,
2692,,
2698,,
2703,,
2706,,
2710,,
2723,,
2734,,
2735,,
2743,,
2744,,
2747,,
2751,,
2754,76.0,24.940674
2756,,
2757,,
2760,,
2767,,
2788,,
2795,,
2800,,
2804,,
2805,,
2807,,
2811,,
2817,,
2818,,
2825,,
2826,,
2827,,
2830,101.0,22.930153
2835,,
2842,,
2864,,
2868,,
2869,,
2870,,
2871,,
2873,,
2879,,
2887,,
2892,,
2894,,
2896,,
2897,,
2898,,
2903,,
2928,,
2937,,
2938,,
2939,,
2943,,
2946,,
2953,,
2961,,
2964,437.0,8.701857
2975,,
2988,,
3006,,
3010,,
3012,,
3020,,
3024,,
3025,,
3026,,
3029,,
3037,,
3038,,
3044,,
3048,,
3050,,
3058,,
3063,,
3078,,
3080,,
3084,,
3086,,
3090,,
3096,,
3100,,
3108,,
3111,,
3113,,
3123,,
3125,,
3127,,
3128,78.0,24.902626
3131,,
3135,,
3139,,
3143,,
3146,,
3150,,
3153,,
3154,,
3156,427.0,9.63695
3158,,
3159,,
3160,,
3161,,
3171,,
3178,,
3194,,
3195,,
3197,,
3204,,
3206,,
3209,,
3220,,
3222,,
3228,,
3247,,
3250,,
3251,,
3260,,
3261,,
3262,,
3264,,
3266,,
3268,,
3276,,
3290,,
3291,,
3292,281.0,14.694975
3295,,
3296,,
3300,,
3306,,
3312,,
3313,,
3314,,
3322,,
3327,,
3329,,
3337,,
3338,,
3340,,
3348,,
3349,,
3350,,
3351,,
3352,,
3358,,
3367,,
3369,,
3371,,
3377,,
3387,,
3389,,
3395,,
3422,,
3423,,
3426,,
3429,,
3443,,
3444,,
3459,,
3464,372.0,11.876231
3472,,
3480,,
3489,,
3501,,
3513,,
3519,,
3522,,
3525,,
3526,,
3549,,
3553,,
3556,,
3559,,
3560,,
3567,,
3569,,
3580,,
3583,,
3589,,
3597,,
3601,,
3608,252.0,15.456955
3625,,
3629,,
3633,,
3639,,
3640,,
3650,,
3652,368.0,12.068719
3658,,
3662,,
3665,,
3674,,
3676,,
3679,,
3689,,
3692,,
3693,,
3697,153.0,19.548677
3704,,
3715,,
3720,,
3722,,
3733,,
3740,,
3747,,
3752,,
3754,,
3762,,
3768,,
3776,325.0,13.537657
3777,,
3789,,
3793,,
3802,,
3803,,
3808,,
3816,,
3817,,
3827,,
3829,,
3838,,
3840,,
3841,,
3846,,
3847,,
3849,,
3851,,
3854,,
3858,,
3860,,
3869,,
3871,,
3876,,
3879,,
3883,,
3890,,
3893,,
3896,,
3903,,
3904,,
3907,,
3914,,
3921,,
3923,,
3924,,
3929,,
3937,,
3944,,
3955,,
3959,,
3960,,
3967,,
3968,,
3970,,
3971,,
3977,,
3979,,
3981,,
3982,,
3983,,
3988,,
3989,,
3991,,
4002,,
4008,,
4016,,
4026,,
4038,,
4041,,
4042,,
4047,,
4052,,
4055,,
4060,,
4067,,
4071,,
4082,,
4088,,
4090,,
4094,,
4098,,
4104,,
4107,,
4110,,
4126,,
4139,,
4142,,
4152,,
4154,,
4156,,
4159,,
4161,,
4174,,
4181,,
4184,,
4191,,
4193,21.0,33.792732
4198,,
4204,,
4211,,
4212,,
4215,,
4221,,
4228,,
4231,,
4247,,
4250,,
4251,,
4266,,
4287,,
4318,,
4327,,
4328,,
4329,,
4335,,
4337,,
4339,,
4340,,
4342,,
4350,,
4355,,
4360,413.0,10.385809
4361,,
4369,,
4381,,
4387,,
4409,,
4413,,
4414,,
4433,,
4434,,
4436,,
4441,,
4453,,
4454,,
4455,,
4458,,
4462,,
4464,,
4467,,
4468,,
4469,,
4472,,
4473,,
4477,,
4479,,
4480,,
4487,,
4494,,
4495,,
4498,,
4507,,
4512,,
4516,,
4517,,
4520,,
4526,,
4533,,
4541,,
4544,,
4565,,
4571,,
4572,,
4573,255.0,15.364971
4574,,
4576,,
4581,,
4582,,
4591,,
4593,,
4596,,
4597,,
4598,,
4600,,
4601,,
4603,,
4615,,
4617,,
4621,,
4622,,
4631,,
4643,,
4644,,
4645,,
4647,,
4656,394.0,11.241892
4657,,
4661,,
4672,,
4675,,
4684,,
4687,,
4690,,
4694,,
4699,,
4700,,
4705,,
4713,,
4716,,
4721,,
4724,,
4728,,
4738,,
4743,,
4750,,
4756,,
4758,,
4759,,
4762,,
4763,,
4764,,
4765,,
4768,,
4771,,
4781,,
4810,,
4814,,
4821,,
4822,,
4830,,
4831,,
4833,,
4841,,
4852,,
4854,,
4855,,
4862,,
4865,,
4869,,
4870,,
4877,,
4878,,
4881,,
4896,,
4900,,
4903,,
4913,,
4918,,
4924,,
4932,,
4933,,
4936,,
4937,,
4940,,
4943,,
4950,,
4955,,
4967,,
4969,,
4970,,
4975,,
4978,,
4985,,
4987,,
4991,,
4996,,
4997,,
4999,249.0,15.593215
5001,,
5009,,
5010,,
5040,,
5043,,
5050,,
5053,,
5074,1.0,55.750626
5085,,
5092,,
5095,,
5096,,
5101,,
5103,,
5108,,
5122,,
5127,,
5137,,
5164,,
5167,,
5179,,
5197,,
5217,,
5223,,
5228,,
5234,,
5235,,
5236,,
5237,,
5241,,
5259,,
5265,,
5268,,
5275,,
5276,,
5291,,
5293,,
5314,,
5315,,
5319,,
5320,,
5323,392.0,11.267027
5327,,
5334,,
5336,,
5337,,
5338,,
5357,,
5365,,
5373,,
5375,,
5383,,
5387,,
5388,,
5392,,
5400,,
5405,,
5406,,
5412,208.0,17.298826
5414,,
5423,,
5424,,
5430,,
5437,289.0,14.402838
5458,,
5466,,
5470,,
5471,,
5473,,
5477,,
5494,,
5498,,
5502,,
5507,,
5514,,
5520,384.0,11.501904
5522,,
5525,,
5528,,
5531,,
5535,,
5543,,
5544,,
5546,,
5550,,
5569,,
5572,,
5575,,
5579,,
5586,,
5588,,
5593,,
5602,,
5603,,
5614,,
5618,,
5624,,
5625,,
5633,,
5638,,
5648,,
5656,42.0,28.994467
5659,,
5660,,
5667,,
5676,,
5684,,
5702,,
5705,,
5714,,
5716,,
5720,,
5728,,
5755,,
5756,,
5759,,
5761,,
5762,,
5784,,
5786,,
5795,92.0,23.767687
5799,,
5808,,
5820,,
5821,,
5823,,
5828,,
5838,,
5846,,
5847,77.0,24.910389
5853,,
5854,,
5855,,
5856,,
5857,,
5858,,
5860,,
5862,,
5864,,
5872,,
5875,,
5880,,
5883,,
5884,51.0,27.409843
5885,,
5886,,
5891,,
5894,,
5901,,
5902,,
5910,,
5925,,
5930,,
5931,,
5933,126.0,21.538042
5934,,
5935,,
5940,,
5956,,
5957,,
5967,,
5969,,
5970,398.0,10.940095
5973,,
5976,,
5982,,
5985,,
5995,,
5997,,
6000,,
6003,,
6009,,
6012,,
6013,,
6019,,
6022,,
6026,,
6027,,
6033,,
6046,,
6047,,
6051,,
6054,,
6064,,
6071,,
6074,,
6080,,
6084,,
6088,,
6091,,
6096,,
6101,,
6113,,
6115,,
6133,,
6134,,
6144,242.0,15.859881
6160,,
6162,,
6165,,
6166,,
6175,,
6182,,
6190,,
6194,,
6203,,
6205,,
6218,,
6222,,
6223,,
6231,,
6232,,
6233,,
6238,,
6239,,
6246,,
6247,,
6255,,
6256,,
6259,,
6263,,
6266,,
6272,,
6276,,
6284,,
6287,,
6289,,
6296,,
6298,,
6306,,
6313,,
6314,,
6315,,
6317,,
6320,,
6324,,
6327,,
6337,,
6354,,
6372,,
6375,,
6382,,
6383,,
6396,,
6400,,
6407,,
6416,,
6418,,
6419,,
6427,,
6438,,
6450,,
6466,,
6471,,
6472,,
6478,,
6496,,
6505,,
6514,,
6517,,
6529,,
6530,,
6536,,
6538,,
6544,,
6550,,
6551,,
6552,,
6553,,
6554,178.0,18.533724
6564,,
6568,,
6572,,
6581,,
6588,,
6603,,
6605,,
6611,,
6619,,
6623,,
6629,,
6632,,
6635,,
6641,,
6643,,
6653,,
6662,,
6671,,
6673,,
6681,,
6682,,
6687,,
6688,,
6695,,
6699,,
6707,,
6711,,
6718,,
6720,,
6732,,
6733,,
6736,358.0,12.426381
6749,,
6752,,
6757,,
6762,,
6766,,
6779,,
6781,,
6784,,
6787,,
6788,,
6792,,
6801,,
6803,,
6816,,
6818,,
6820,,
6830,,
6833,,
6860,,
6870,,
6874,,
6876,,
6878,,
6889,,
6890,,
6891,,
6897,,
6903,,
6905,,
6906,,
6916,,
6927,,
6929,,
6937,,
6939,,
6943,,
6948,,
6958,,
6961,,
6962,,
6964,,
6969,,
6986,,
6989,,
6990,,
6993,,
6996,,
6998,,
7006,,
7011,,
7013,,
7023,,
7025,,
7050,,
7071,412.0,10.431147
7075,,
7090,,
7093,,
7094,,
7097,,
7101,,
7109,,
7110,,
7111,,
7112,,
7115,,
7122,,
7128,,
7141,,
7145,,
7149,,
7152,,
7166,,
7182,,
7185,,
7191,,
7202,,
7212,,
7215,,
7229,,
7233,,
7235,,
7238,,
7262,,
7269,,
7274,,
7290,,
7291,,
7296,,
7319,,
7347,,
7349,,
7353,,
7358,,
7361,,
7362,,
7367,,
7368,,
7371,,
7380,,
7381,83.0,24.459726
7385,,
7388,,
7392,,
7409,,
7411,,
7413,,
7416,,
7428,,
7433,,
7437,32.0,30.741322
7438,,
7439,,
7440,,
7445,,
7461,,
7466,402.0,10.83503
7470,80.0,24.82002
7476,,
7481,,
7486,,
7501,,
7509,,
7511,,
7519,,
7522,,
7523,,
7524,,
7531,,
7533,,
7534,,
7538,,
7542,133.0,21.007904
7544,,
7546,,
7548,,
7553,,
7557,,
7560,,
7570,,
7572,,
7575,,
7576,,
7578,,
7579,,
7586,,
7588,,
7596,,
7605,,
7607,,
7609,,
7614,,
7624,,
7626,,
7631,,
7633,,
7638,,
7643,,
7657,,
7662,,
7667,,
7672,,
7676,430.0,9.511247
7682,,
7685,,
7688,,
7690,,
7698,,
7707,,
7715,,
7716,269.0,14.953723
7717,,
7732,,
7733,,
7736,,
7753,,
7768,374.0,11.831482
7773,,
7775,,
7779,,
7781,,
7790,,
7791,,
7796,,
7820,,
7830,,
7835,,
7848,,
7856,,
7857,,
7858,,
7865,,
7872,,
7874,,
7878,,
7893,213.0,17.016762
7895,,
7896,,
7901,,
7916,,
7924,,
7934,,
7939,,
7949,,
7950,,
7954,,
7962,,
7966,,
7973,296.0,14.280828
7975,,
7981,,
7994,,
8000,,
8007,,
8009,,
8015,,
8016,,
8027,,
8028,,
8032,,
8034,,
8036,,
8038,,
8041,,
8051,,
8062,,
8064,,
8070,,
8073,,
8074,,
8076,,
8080,,
8098,,
8099,,
8107,,
8109,,
8118,,
8125,,
8138,,
8144,,
8154,,
8156,,
8170,,
8178,,
8181,,
8182,,
8190,,
8197,,
8210,,
8217,,
8219,,
8225,220.0,16.517582
8226,,
8230,,
8244,,
8264,,
8266,,
8269,193.0,17.885742
8275,,
8278,,
8282,,
8290,,
8296,,
8298,,
8301,,
8315,,
8317,,
8318,,
8319,,
8322,,
8328,,
8329,27.0,31.900204
8330,,
8338,,
8340,,
8346,,
8347,,
8355,,
8362,,
8376,,
8380,,
8384,,
8391,,
8396,,
8398,,
8403,,
8408,,
8413,,
8420,,
8439,,
8453,,
8455,,
8458,,
8465,,
8467,,
8471,,
8477,,
8478,,
8480,,
8481,,
8485,,
8486,,
8488,,
8489,,
8498,,
8501,246.0,15.704095
8505,,
8507,,
8512,,
8513,,
8516,,
8524,,
8532,,
8533,,
8541,,
8543,,
8544,,
8546,,
8555,,
8556,,
8559,,
8564,,
8570,,
8573,,
8577,,
8580,,
8590,,
8599,,
8600,,
8602,,
8612,,
8615,,
8620,,
8624,,
8632,,
8659,,
8664,,
8679,,
8680,,
8689,,
8691,,
8692,,
8694,,
8696,,
8699,,
8700,,
8701,,
8702,,
8704,,
8706,,
8727,,
8738,,
8744,,
8745,,
8749,,
8751,,
8755,,
8758,,
8762,,
8767,,
8772,,
8775,,
8787,,
8791,,
8798,,
8799,,
8804,,
8809,,
8812,,
8814,,
8823,,
8824,,
8826,,
8828,,
8838,,
8841,,
8842,,
8849,,
8851,,
8854,,
8874,,
8875,,
8890,82.0,24.675999
8892,,
8894,,
8895,,
8896,,
8901,,
8913,13.0,36.494385
8921,,
8926,,
8929,,
8937,,
8944,,
8949,,
8955,,
8957,,
8967,,
8973,,
8976,,
8978,,
8992,,
9007,,
9010,,
9017,,
9023,,
9024,,
9026,,
9028,,
9034,,
9041,,
9042,,
9046,,
9053,336.0,13.1326685
9061,,
9062,,
9065,,
9075,,
9076,,
9082,,
9093,,
9099,,
9111,,
9115,,
9125,,
9131,,
9138,,
9147,,
9150,,
9152,,
9162,,
9163,,
9171,,
9176,,
9182,,
9191,,
9203,,
9204,,
9205,,
9212,,
9220,,
9221,,
9223,,
9225,,
9235,,
9240,428.0,9.516205
9242,,
9249,,
9250,,
9251,,
9260,,
9262,,
9264,,
9277,,
9278,,
9292,41.0,29.070385
9293,,
9299,,
9301,,
9319,,
9328,,
9341,,
9357,,
9364,,
9372,,
9378,,
9379,,
9380,,
9383,,
9384,,
9388,,
9390,,
9396,,
9400,,
9401,,
9402,295.0,14.332878
9403,,
9405,,
9421,,
9432,,
9434,,
9437,,
9460,,
9461,,
9463,,
9471,,
9473,,
9475,,
9486,,
9492,,
9498,,
9499,,
9507,,
9515,,
9517,,
9524,,
9531,,
9535,,
9538,,
9542,,
9546,,
9548,,
9553,,
9563,,
9572,,
9577,,
9580,,
9592,,
9594,,
9597,,
9605,,
9609,,
9610,,
9621,,
9627,,
9630,,
9633,,
9634,,
9648,,
9650,,
9651,,
9657,,
9659,,
9667,,
9668,,
9679,,
9688,,
9692,,
9693,,
9702,,
9709,,
9717,,
9724,55.0,27.315811
9732,,
9733,,
9743,,
9748,,
9750,,
9751,121.0,21.690699
9764,,
9765,,
9771,,
9773,,
9776,,
9796,,
9799,,
9802,,
9805,,
9812,,
9814,,
9819,,
9824,,
9826,,
9827,,
9843,,
9845,,
9846,,
9848,,
9858,,
9859,,
9865,,
9881,,
9884,,
9890,,
9896,,
9899,,
9904,,
9905,,
9908,,
9917,,
9932,,
9940,,
9944,,
9946,,
9947,,
9967,,
9968,,
9970,,
9975,,
9976,,
9979,,
9981,,
9995,,
10000,,
10008,,
