doc_id,ranking,BM25 score
1108,,
1198,,
1280,6302.0,1.6499289
3650,7499.0,1.1690347
4107,,
4453,5854.0,1.7999333
6287,2687.0,4.5636196
8580,6874.0,1.3158426
9111,,
9657,,
