Document Order,ranking,bm25_score
2342,452,208.04957558960712
2359,2833,142.95720265006662
2362,447,208.25759774245685
2365,1481,178.27897230539506
2368,1879,169.48250442725617
2399,1601,175.75349320397473
2404,3208,125.36688774518944
2414,1202,184.98389997798512
2440,3271,120.59176381255756
2454,608,201.70470244462211
2459,1995,166.5124359931457
2464,2325,158.27534986253625
2467,1539,177.09460701498438
2512,2080,164.6664638809389
2524,1694,173.51573595043695
2533,230,221.5002498318432
2541,2791,144.50682316546465
2542,2565,151.942427186795
2555,2733,146.75429390102482
2578,1278,183.23891197726368
2593,822,195.22826656817705
2609,1704,173.39888467871745
2617,2024,165.80304081915548
2637,1991,166.5518383312753
2640,1853,170.13253582139023
2671,1602,175.7457000255689
2723,3009,136.1386776672149
2744,1376,180.95664534111515
2747,1249,183.88827663910908
2754,1103,187.523383504646
2800,851,194.3221090636609
2807,3488,77.97926274198845
2817,1593,176.026693692168
2818,1967,167.0231144273897
2830,2017,165.91814303108953
2873,131,230.2331273307745
2896,349,213.6433257751737
2897,1984,166.643456088993
2898,746,197.23450949331547
2903,286,217.89912753979823
2937,1559,176.66536536899252
2964,92,234.3316072997793
2975,2107,164.0129313963445
3006,3203,125.90338992163204
3010,22,251.94426162481403
3012,784,196.1077097027459
3020,2663,148.7392134022967
3078,1080,188.03042732061604
3080,2398,156.60411391280425
3084,2329,158.0671906959931
3086,194,224.096857037461
3108,1387,180.7919317262672
3128,692,198.7638544182873
3156,248,220.37314238862209
3158,2167,162.60508272972447
3160,976,191.01152299846288
3195,1466,178.52431902359842
3204,3374,109.99438767965444
3220,2492,154.12774435143987
3222,2662,148.7522098046975
3228,3123,130.51963031900712
3250,1368,181.08126172597352
3251,3210,125.1594730102638
3261,471,207.02150595311795
3290,3350,112.8120052861397
3291,1726,172.76824197838826
3292,266,219.0083701163884
3295,145,228.73723163184468
3300,1614,175.57447704136433
3312,2466,154.8884944514215
3313,392,211.31599276264456
3340,285,217.91594997794476
3351,2485,154.29742924448655
3352,1629,175.15552851555535
3367,1978,166.87407098973353
3369,3186,126.87976914090802
3377,842,194.44956859343063
3389,3455,93.10046129024629
3395,2592,151.07494903789163
3426,235,221.0947886599603
3443,3158,128.97658202844406
3444,1275,183.262806630712
3472,2040,165.57206517366896
3526,1036,189.2293748832218
3553,3468,88.26150045783763
3559,294,217.34322622516223
3580,3515,63.36908263641674
3583,1603,175.69295393122044
3608,2929,139.42968140109622
3629,476,206.76869295929083
3633,1463,178.6820348561671
3662,736,197.48946181940389
3676,1514,177.6923776276887
3692,2725,146.94922876518032
3697,72,237.9256928414216
3733,1568,176.54692004546425
3740,3029,135.32149693265012
3776,571,203.45665277245143
3793,78,236.8895084105864
3802,484,206.4544218705288
3817,1461,178.7229056859454
3846,1664,174.34251534590314
3847,2435,155.65364898028292
3849,232,221.34776776761348
3876,2608,150.4804293148259
3903,1199,185.08403407953395
3924,1545,176.9185578647187
3979,2815,143.64646572643517
3989,1745,172.4559477740408
4002,3086,132.26191079155478
4026,879,193.47613486067348
4038,34,247.77259975193337
4088,3441,96.9392145808392
4094,2855,142.16526976918203
4098,1335,181.60576808965135
4159,2678,148.23180055401866
4161,1076,188.21434638169677
4193,648,200.24434479483375
4198,1573,176.4137759942461
4204,3396,105.84365651284044
4212,3519,58.771562281937285
4228,1470,178.5022039439104
4247,115,232.30787595912557
4250,2091,164.49506606324465
4287,2811,143.8031170870494
4337,2518,153.34307578145263
4342,2695,147.73486100255414
4360,661,199.81210270603063
4369,3175,127.7057894175062
4381,1405,180.25024613228987
4434,1449,179.18492358937132
4454,516,205.1388264112494
4455,269,218.84683473129425
4467,3366,110.85888114125696
4469,1244,183.96532834480496
4472,1674,174.13143550307433
4473,2685,147.87976869764324
4487,3431,99.4223164735972
4495,3509,67.63934140795459
4498,1594,176.01570459458648
4512,3359,111.41780064002413
4517,3000,136.564543325759
4533,1979,166.833699414738
4571,1327,181.74272336679056
4573,280,218.10293281520148
4574,2644,149.48554332152102
4576,2151,162.99956732849904
4596,2659,148.88256199307668
4622,54,241.5654264131608
4645,166,226.35567279765036
4656,556,203.9496350778283
4700,3041,134.64204434487905
4721,362,212.85160444635952
4724,308,215.9261462361472
4758,133,230.0755017513108
4759,1050,188.90822918626512
4762,220,222.55074105506512
4764,1897,168.93818640851765
4771,3154,129.29977610814447
4810,2634,149.78460003869196
4822,3437,97.30789000129896
4831,51,242.1303507069628
4852,2067,164.92057473471309
4869,440,208.61320258031677
4870,1151,186.4823936642773
4877,2690,147.8369945758748
4878,2841,142.79703018238655
4881,1577,176.3669294518689
4896,1132,186.86592567717335
4913,481,206.57830727162207
4936,2189,161.9773928365086
4937,2990,136.8233855347141
4943,3400,104.18558265126045
4967,3333,114.63387764368754
4969,2161,162.82924493025604
4970,1937,167.90369977765064
4975,2207,161.56116511057672
4987,2377,157.0741387371862
4996,183,224.8675566524561
4999,3406,103.85619140856484
5001,1089,187.7793813940076
5040,59,240.31313503697183
5095,3444,96.10529404815912
5096,3049,134.1557831452597
5101,1782,171.60846150823122
5127,1106,187.48769660569465
5137,3522,51.44579721067969
5179,1981,166.7891885159471
5197,1112,187.2696803795482
5217,2108,164.01002053343927
5223,2553,152.24664044016242
5228,865,194.0495382254568
5234,2453,155.18019074541976
5237,1517,177.61549504120907
5259,564,203.6938561134906
5265,347,213.7622545510105
5275,1901,168.8594469341591
5276,3383,108.299181452075
5314,2185,162.02531213587628
5323,275,218.4581674680045
5327,1344,181.43341429836852
5357,1791,171.48163665879284
5365,2425,155.83873335589874
5383,119,231.3996225935434
5387,1285,183.0618605773988
5388,1599,175.83553279322985
5392,2374,157.2083547467285
5400,1228,184.3907718726072
5412,932,192.01892324518565
5414,1842,170.28826888319537
5466,3127,130.4145678431093
5470,2951,138.60505042565345
5477,909,192.6612288726557
5494,1331,181.67999623170405
5514,2266,159.94828568536244
5520,1329,181.69425573970744
5528,120,231.33913004168124
5531,1859,169.90258748600465
5550,2761,145.74414201550923
5575,632,200.90143254237896
5588,2510,153.62216348053713
5593,1857,169.98623972061895
5618,925,192.20375188731924
5656,27,249.90970747093036
5716,897,192.97548103941557
5728,1662,174.48236569596875
5762,85,234.5810280543059
5786,41,244.3414548731604
5795,2805,144.00059756233472
5799,3184,127.00180504196338
5823,713,198.11164799280976
5847,953,191.48487909188088
5854,933,191.9500056166734
5858,425,209.47472627301025
5872,2253,160.45505627498977
5880,2794,144.27210335222892
5884,1645,174.74802145977625
5894,313,215.74110458182983
5902,3401,104.15578693398804
5925,290,217.66835048503705
5930,1169,185.9114817527264
5931,3494,75.16758998096776
5934,3283,119.78309472761028
5956,3471,86.10108060641805
5967,203,223.49723551107604
5970,759,196.8377479296337
5995,2468,154.82417897968048
5997,3162,128.49169261850892
6012,2088,164.56572907039214
6019,3424,100.42291055934258
6026,368,212.3833257944861
6047,3293,118.96168839006208
6051,2460,155.07518396492483
6080,2797,144.1855478619441
6084,2961,138.05456159326002
6096,2020,165.87221623944345
6133,752,197.0871028285357
6144,247,220.42010137228917
6165,184,224.82801964694397
6166,3443,96.20306005747663
6182,1499,177.96633160505024
6194,2429,155.76094137377103
6218,431,209.0355246209086
6247,2093,164.4557616001679
6256,3336,114.40127904316962
6259,2156,162.907762449871
6266,1712,173.1963865706076
6298,2545,152.48378525982528
6306,15,254.7512170615047
6337,2275,159.63302755161118
6354,3038,134.87397365416646
6372,2709,147.37650577207432
6383,1805,171.11693733608925
6400,1290,182.8969807013411
6407,1709,173.2632693833833
6416,777,196.27049826811185
6419,1869,169.7152941539514
6427,3334,114.5153304772102
6450,144,228.75330383481375
6478,2942,138.98107903767092
6496,2031,165.6901807951001
6505,181,224.9794871111974
6514,111,232.65964545513032
6536,532,204.6302523939472
6550,3369,110.56913497765274
6564,2339,157.79408527689213
6581,342,214.0950477816648
6605,2233,160.8504435615032
6635,686,198.96393239760064
6641,1493,178.06695798684132
6653,123,231.0187477893787
6671,3188,126.81608723832804
6681,1032,189.35367251934565
6695,1875,169.58478481511986
6699,329,214.86791658977765
6707,2440,155.49254980389242
6718,922,192.264043312315
6733,517,205.12733474425457
6752,3392,106.67312073947244
6779,2154,162.92909423147344
6801,2640,149.63497230865795
6874,3489,77.68458631934419
6889,3107,131.32490868893674
6906,737,197.4837087955124
6937,259,219.6187690083429
6943,1958,167.26592464220852
6962,461,207.62889931107952
6986,2866,141.87797891140488
6990,807,195.5652179511374
7023,881,193.42781550268208
7050,1586,176.11612632652145
7075,1994,166.51666833747555
7090,146,228.73505123106443
7097,3327,115.65654984508328
7101,3454,93.39236477338304
7109,1114,187.21902467002027
7115,3338,114.13813629027815
7166,856,194.19119538470207
7182,1096,187.66890745772065
7191,318,215.39351591012533
7202,472,207.0141887644095
7262,2707,147.4092491179676
7319,3318,117.02204455962648
7362,1996,166.47909816575026
7381,295,217.274165679214
7411,1263,183.60845769767053
7413,1814,170.99689760431514
7428,3217,124.33312171511407
7433,2140,163.23710262750194
7437,24,251.44751678604527
7438,1868,169.71947184349222
7440,3341,113.94705550175728
7466,875,193.5420902722412
7470,187,224.4592178922846
7509,3242,122.88383970383316
7523,1817,170.89898738936589
7534,1589,176.05184132267183
7542,394,211.2752670890232
7553,1915,168.4020605091278
7557,2683,147.9221419794882
7560,2599,150.8787146719092
7570,3025,135.58151153268602
7572,136,229.4675578360086
7575,1600,175.7959215555489
7586,157,227.43289476543828
7609,2338,157.8090197565609
7614,426,209.41182186617192
7638,2955,138.2799314940827
7643,1833,170.510637269805
7682,901,192.94246351127347
7690,3501,73.8084961360167
7715,1135,186.7625338907486
7716,1544,176.94898362064194
7733,3361,111.2342106326998
7768,2135,163.31389189118173
7790,1073,188.33847960467173
7796,2743,146.34731733261182
7865,2479,154.41991235736924
7872,1066,188.55540421702827
7874,2206,161.58542381590968
7878,3020,135.75221862966083
7896,650,200.2318733013014
7954,3003,136.43671064219026
7973,162,226.88343842486296
7981,1130,186.89505355768472
7994,1532,177.22060882953616
8016,1743,172.50821078052434
8027,1065,188.5623595805713
8028,3506,69.5165034602842
8034,2265,160.00835174505505
8038,554,204.00145969084528
8041,2362,157.4263358459169
8062,754,197.04022400144376
8080,603,202.08485871556263
8098,1530,177.26757147378916
8118,721,197.9238632223026
8125,919,192.31480853812445
8154,3461,91.34098027525953
8156,3281,119.81503923110331
8170,750,197.1709256731629
8178,939,191.7528917922432
8182,173,225.69680223843267
8210,664,199.79168906777252
8217,2243,160.6462790499001
8225,112,232.5700124919961
8226,81,235.56181499303088
8266,586,202.87578104010623
8298,3497,74.49242415772451
8317,1548,176.84746940982882
8318,904,192.86048816862464
8329,346,213.81012081805
8355,2915,139.91594166415678
8376,544,204.3429344775509
8403,2272,159.72511878339546
8413,806,195.57462661638888
8478,1521,177.50677268057922
8480,1956,167.29390542310537
8481,557,203.9339720083245
8485,1380,180.9389424388985
8489,1162,186.10756124832184
8498,512,205.3608215562706
8501,1673,174.13976300070885
8505,1881,169.40730001998554
8513,89,234.4443615188345
8516,3445,95.64139232424694
8524,2426,155.80311628388878
8532,952,191.4881547085657
8543,1781,171.6177167605823
8555,989,190.6290997711529
8559,601,202.1269961678693
8580,2712,147.2182587483097
8599,799,195.72247645447456
8612,1884,169.38242831391292
8624,207,223.25703814225287
8659,834,194.5978250392374
8704,3328,115.0879657717365
8738,241,220.5855433555053
8745,3180,127.16193993782268
8749,2977,137.38093842016727
8762,884,193.28628955154977
8798,411,210.29290303430275
8812,1919,168.30948543864625
8823,3335,114.46530244085146
8828,3006,136.26283126959348
8890,309,215.8907992755936
8913,441,208.60713402157384
8929,1248,183.88968791929895
8937,416,209.91182096695005
9007,1778,171.7254603223745
9017,1270,183.371015792608
9026,163,226.8469555422564
9034,1094,187.70317146588505
9053,274,218.5607603887334
9061,1134,186.7910858965348
9062,2208,161.5580015598069
9099,3072,132.9008993392768
9125,1143,186.64215157544743
9131,2188,161.98293754073123
9138,2121,163.68577056837358
9152,3247,122.44036608722838
9162,1246,183.9311639000813
9163,2769,145.35263694931234
9176,1856,170.07130829924594
9204,2573,151.73846550216732
9205,395,211.1496949693943
9220,629,201.12453140838733
9240,1502,177.8998276073322
9249,2641,149.61807912850435
9264,1560,176.65938770623785
9292,117,231.5552082186236
9328,2053,165.29174174234592
9341,2982,137.0478141120748
9357,2493,154.10703901398665
9378,2262,160.02099423546832
9384,1683,173.8416429823412
9388,555,203.9838885914693
9396,455,207.86921798884185
9401,1386,180.82263162098525
9402,1045,189.0115932533913
9437,278,218.1819030726384
9460,2158,162.90552408832937
9492,631,200.9414987249243
9507,731,197.63066799328212
9515,2827,143.2403729510446
9531,454,207.9546436328974
9542,493,206.1533774538527
9553,2532,152.8803430807896
9592,437,208.68506846203013
9597,1864,169.85108630799337
9621,2487,154.23655885041612
9630,2900,140.53249409314097
9648,521,204.99478907863943
9651,423,209.5781349345036
9679,3387,107.31924456389731
9688,1513,177.72741790137917
9692,1324,181.81705153250164
9709,837,194.56580205775447
9717,1993,166.52733600967963
9724,8,264.4243843673239
9732,983,190.78590219321276
9743,1191,185.30993634933145
9771,152,228.22818598025736
9802,3476,83.18063103927363
9814,2931,139.3706023147123
9826,2975,137.44474913525573
9884,1195,185.2025627976505
9896,1732,172.6951183407519
9899,2949,138.6838637642819
9905,959,191.3779396976496
9946,810,195.4997630125544
9979,2291,159.1329409169157
