Document Order,ranking,bm25_score
1502,656,196.2356607270172
1506,664,195.99989953527356
1510,551,199.4853518749981
1512,4015,113.25214400133429
1534,4536,74.32351592338372
1548,145,224.39900016375304
1553,2499,155.4910615463537
1555,1066,184.93010384938336
1577,695,195.02464695844455
1595,4204,102.6850000365578
1614,4618,62.167642540818456
1631,2490,155.69989378849957
1634,3108,142.90218730810247
1636,1310,179.17377321744965
1638,3785,122.98216422994848
1645,1237,180.85516962755705
1665,4049,111.68650760638036
1683,2425,156.93408232783656
1688,722,194.27829542729515
1695,4276,98.17810191986244
1718,392,206.58956059478487
1758,2665,152.22646245077067
1796,127,225.73044545640195
1801,1952,166.26706047848748
1802,3449,134.07466436409
1810,2697,151.62582616465892
1832,701,194.78667072748985
1833,4236,100.7605723246833
1840,2320,159.1763109404178
1872,552,199.47774375238376
1877,4075,110.5078766448316
1884,770,192.9638107173729
1894,4003,113.69688791091356
1910,418,205.2624137591385
1929,4176,104.61842770508628
1933,4402,87.98179942926575
1936,2314,159.4098883751801
1937,1370,177.96917105135125
1957,1629,173.0660450080129
1970,4269,98.63381728342831
1971,1626,173.10548017356726
1974,3227,139.92472025207567
2014,2285,159.799177282804
2015,3964,115.3313404589133
2021,892,189.61777361436287
2031,293,212.33772007415547
2034,13,250.53983600505356
2045,1208,181.48271163312327
2051,2198,161.41957707965497
2086,3133,142.40612901892862
2095,3697,126.43270685256536
2101,4443,84.30929918361862
2102,193,219.4973062974999
2104,189,219.74019404472617
2138,662,196.0175658513704
2169,2030,164.6422672819423
2170,2383,157.91489767291358
2175,2582,153.72974404458668
2181,4470,80.60351952678202
2191,4039,112.18731578580152
2202,4439,84.73042888572157
2219,4188,104.13857709802843
2220,44,238.33613955372888
2231,337,209.84281037398284
2236,3111,142.827795629676
2237,3685,126.66987234035274
2243,3283,138.6118713407223
2260,421,205.21494304816613
2269,4335,93.95850164301751
2298,68,233.41934272936305
2337,4571,69.36496785632005
2338,2674,152.03656383119213
2342,411,205.6634256006114
2346,4116,107.70076498689436
2359,3052,144.27028368944065
2362,425,205.05103351476905
2368,1918,166.98308401295645
2385,4482,79.49011168708302
2404,3734,124.97435143126592
2414,1255,180.32601243938416
2420,4399,88.39537012370019
2440,3846,120.44532821564316
2454,631,196.97027334747585
2464,2363,158.34272927235773
2471,2411,157.2759163547422
2491,4197,102.99694321520104
2492,3802,122.6388054365677
2514,1839,168.6300835056589
2523,4532,74.81841567404014
2525,2623,153.07602852931558
2528,1132,183.33367916017508
2551,1793,169.6771326071769
2555,3010,145.29549243522104
2568,461,203.1401847725409
2578,1331,178.7345756930849
2593,740,193.70450318720327
2594,3487,133.0821889414806
2595,245,215.72373167097084
2599,4407,87.39044056198222
2607,2211,161.21574285937152
2617,2027,164.6719866244326
2637,2060,163.91209468764723
2657,3109,142.88223116417535
2671,1543,174.63601840532564
2692,2949,146.45366214036224
2723,3423,134.70615684028937
2734,3161,141.63699467773185
2744,1350,178.400702707618
2747,1223,181.2178325509828
2754,1011,186.40998447567165
2817,1620,173.23118318013454
2818,1979,165.7526490142404
2825,3349,136.76242927534815
2826,2935,146.6342487501136
2842,4473,80.52328757431924
2868,4199,102.9327523019677
2870,2713,151.31173827701218
2871,4465,81.33448748286673
2873,100,228.17008059708792
2879,3956,115.95763072303912
2892,2370,158.2147360546651
2896,317,211.16697000999707
2898,652,196.32343399004924
2903,233,216.61053582280584
2928,4342,92.85534738523693
2937,1507,175.35863453398667
2939,4226,101.60667030647052
2943,2336,158.9058628108833
2946,1616,173.27400568352516
2964,82,230.52111227533376
2975,2219,161.15238974787388
2988,4005,113.68349316457817
3006,3687,126.64963637813348
3010,19,247.56606533126308
3020,2809,149.2792550015534
3038,4604,64.51884664059745
3048,2928,146.80490215908273
3050,433,204.6172658571036
3078,1075,184.7387958144025
3086,191,219.68598484249355
3100,4148,106.040287536548
3108,1393,177.53533855353243
3113,4059,111.08370780491536
3127,1349,178.41378163947235
3146,131,225.2088844905327
3150,1815,169.2287983558228
3153,3675,127.23693486195508
3158,2132,162.56368249135923
3160,856,190.6380275734
3171,2181,161.7883933925759
3178,4372,90.63430172069552
3197,3148,142.00674800180894
3206,4225,101.62076517311948
3220,2615,153.22961713106878
3228,3601,129.78529748251572
3247,3700,126.28906786634668
3250,1378,177.80538931507257
3251,3730,125.057698410557
3260,2273,160.01836713646395
3276,1619,173.23326983611605
3290,3984,114.50385977993712
3292,239,215.99722521993465
3295,144,224.5221295887959
3300,1609,173.46868543916992
3312,2572,153.9568846943449
3329,4663,49.62998097514273
3338,1118,183.62824235351505
3340,264,213.8870715137182
3351,2684,151.8167935769042
3352,1721,171.30638162611388
3377,830,191.20081570633724
3387,4519,75.63072685701896
3426,216,217.7539593601313
3429,4340,93.05847352277692
3443,3638,128.40440255820235
3459,4186,104.20857208734776
3513,1605,173.54814239401085
3525,4337,93.7839275399152
3526,1077,184.69879739327249
3553,4393,88.90940885518984
3559,265,213.8829698170832
3583,1630,173.05503097683518
3608,3193,140.92129593196833
3629,470,202.7432623145359
3633,1441,176.63768455560574
3658,4253,99.60472576853036
3662,688,195.30450081401773
3674,4128,107.06113803258717
3679,4568,70.28055295393173
3689,3771,123.6278097904042
3692,2919,146.9544888192858
3693,4352,92.03320127979418
3720,4347,92.4847991082192
3733,1588,173.7677468713872
3747,3799,122.68240049589816
3762,1031,185.7329112363492
3768,4649,55.74209217474311
3777,3603,129.76872691042843
3793,72,232.4215514930201
3802,492,201.7356337825285
3803,128,225.53132076092447
3808,2045,164.26367716339354
3816,3274,138.74250084482247
3817,1416,177.05108782523695
3827,3912,117.9464515698868
3829,4544,73.32584911992697
3840,3313,137.7073579875644
3846,1688,171.91046916038735
3847,2520,155.1713236043648
3851,4495,78.22694603854484
3869,2677,151.9969752417851
3871,2467,156.17037681408817
3876,2753,150.5423379109475
3879,4646,55.79290367309556
3883,3489,132.94207734341205
3923,4660,51.58556276326393
3924,1615,173.29596927356204
3929,3290,138.32089716070638
3981,3820,121.6415168837549
3991,4578,68.0334874965529
4002,3541,131.25076333641454
4026,873,190.08891047227127
4038,27,245.28268161695132
4055,3868,119.67115637755776
4071,2741,150.82546752264864
4082,3073,143.7372684605806
4088,4279,97.85351595153192
4090,1496,175.54221134029817
4094,3212,140.43670876582473
4098,1345,178.51402323785447
4104,2500,155.47090045156406
4142,4403,87.96555757275982
4154,2031,164.59497745524
4161,940,188.35353442913825
4191,4615,62.366304850032094
4193,549,199.56565436160773
4198,1571,174.11869217137314
4212,4629,60.6782776167495
4228,1422,176.86198092175098
4247,97,228.3027624312635
4287,3151,141.91858589527632
4318,3920,117.71467692668271
4339,1200,181.6367877142613
4340,2127,162.69744772892548
4350,2608,153.34532456973608
4355,782,192.51138250058543
4360,594,198.0386813040793
4361,2537,154.81961234426814
4409,4546,73.03709056781854
4433,3890,118.68883079030708
4434,1324,178.89321153333475
4436,2712,151.32210912786024
4454,451,203.64514861365933
4455,287,212.5776388757396
4464,3775,123.4643981585117
4469,1224,181.18818326096832
4472,1724,171.30374837047103
4479,4496,78.13238063790655
4480,1035,185.6825097486948
4487,4271,98.58860950830868
4494,2754,150.50726847915314
4516,4203,102.69792712076314
4517,3411,135.0965437044592
4526,3628,128.88534162055183
4533,2161,162.1124959124414
4565,4282,97.5461425642529
4573,257,214.6656290284732
4576,2213,161.20991078286465
4591,2012,164.97571516116213
4601,1286,179.68993127956978
4622,51,235.86953496888256
4631,4643,56.56658283130827
4644,2750,150.60052035722168
4656,488,201.94713747502007
4657,4292,96.9778802083994
4661,2581,153.7682002641585
4672,3256,139.14152782021898
4684,4528,75.12344046546151
4699,179,220.26159719182613
4705,4551,72.36321595395442
4716,3505,132.55575495726114
4721,365,207.85877993106487
4724,321,210.50025161023055
4738,2009,165.0123585220108
4758,140,224.82087729554428
4759,982,187.2843364230737
4762,215,217.82558717424047
4768,4302,96.03733581363753
4771,3602,129.78059304036273
4781,1856,168.3265249018974
4821,1693,171.80968793559362
4822,4295,96.71869821557878
4831,57,235.1576906210448
4833,3275,138.74054873333122
4852,2156,162.21097289171152
4854,2517,155.20681267864765
4855,2342,158.70758627590436
4869,390,206.62948115262503
4877,2874,147.99371207388592
4878,3180,141.2005520971888
4881,1545,174.61611339993613
4913,423,205.18132213262956
4932,1434,176.71223811543564
4933,2427,156.87963054414752
4937,3344,136.98140233001735
4940,3926,117.6176011140602
4943,4164,105.32555066786271
4955,4391,89.15618003560121
4969,2287,159.78385849154344
4975,2275,160.00646492084283
4987,2497,155.53439292063035
4991,870,190.13096476110348
4996,202,218.99631849537863
4999,4147,106.08454690396324
5001,1026,185.83504321797355
5009,4405,87.65713484725083
5040,71,232.7982398923198
5074,205,218.62964312769108
5092,3653,127.95098968021738
5096,3471,133.52549531504806
5101,1718,171.34850995985204
5103,3234,139.65021293052868
5108,3462,133.7816055763594
5217,2154,162.22793214519922
5223,2630,152.92929944097162
5228,859,190.43289482895457
5235,3029,144.8829112168108
5236,4365,91.16844820174693
5237,1505,175.38251257733
5259,560,199.059575354345
5265,324,210.3791296752829
5275,1909,167.1804560427136
5276,4086,109.83870100212968
5291,1751,170.68584858458297
5314,2327,159.07496511384863
5320,3953,116.12355204169076
5323,251,215.0448227953005
5327,1346,178.480497966619
5334,1627,173.09741412663453
5338,1215,181.39029568386056
5357,1799,169.59484208409717
5383,89,229.60530786335937
5387,1207,181.54334456523063
5388,1739,170.92774097942362
5392,2534,154.91025245782262
5405,4339,93.62891440049498
5412,747,193.4053241278304
5414,1927,166.7900874914177
5423,2137,162.49457099490965
5437,3604,129.7262682189892
5458,2306,159.48005520727648
5466,3534,131.51270719732003
5498,4275,98.414069295989
5502,3231,139.75888661288462
5520,1326,178.8071570113987
5531,1896,167.49828523363752
5546,255,214.69981881545957
5569,2668,152.13700141338583
5572,2374,158.1411360950778
5575,562,198.9935215459836
5602,4655,53.43940393266646
5618,833,191.1510576653355
5656,26,245.48872312505884
5705,2857,148.29942769068654
5714,4414,86.43634538741156
5716,893,189.6159850595964
5720,3082,143.47710789741387
5728,1558,174.4135033373494
5759,3796,122.7435530890303
5762,104,227.62541956336145
5786,40,239.485341664766
5795,3030,144.8732217940812
5808,4064,110.8591658181908
5823,711,194.61871817587783
5828,1808,169.41930696109554
5846,3992,114.28338100991832
5853,2939,146.57053503657
5854,814,191.7185656316624
5858,363,207.9523475241856
5872,2331,158.9747556044517
5880,3105,142.9932892809664
5883,559,199.16327783864932
5894,342,209.62120301886827
5930,1129,183.4112393568715
5931,4521,75.52811732753837
5933,756,193.3063796579229
5956,4416,86.37823670002167
5969,4527,75.16211294765846
5982,2280,159.88525995328658
5995,2631,152.92417280785642
5997,3622,129.07949845997524
6003,4167,105.12193274252265
6009,4425,86.10304073232503
6012,2102,163.27726791318685
6019,4231,101.34514874351648
6026,376,207.3446261910875
6033,3325,137.4163195877845
6046,4198,102.98047640185756
6051,2602,153.4341491940714
6074,3372,136.1804678740382
6080,3201,140.79965582509126
6084,3297,138.17062368751454
6088,414,205.4437361503552
6091,4614,62.521532853120135
6096,2093,163.38380334677885
6144,227,216.93057697695173
6165,149,224.1607604208401
6175,1105,183.9362529784228
6194,2556,154.50303471554454
6218,420,205.23013148185643
6233,2617,153.1847746040643
6246,3592,129.99675409985463
6247,2092,163.41713099428802
6255,4675,42.83533832599837
6272,914,188.98507986342423
6287,2777,149.93158989826267
6289,2367,158.2366660348958
6298,2704,151.4477470750817
6306,14,250.156408862621
6324,4539,74.10040585367346
6337,2296,159.64030888689246
6354,3386,135.88002948717588
6372,2985,145.81098695276083
6375,3639,128.39476490053823
6382,1347,178.4363379013836
6383,1835,168.6848523851261
6407,1690,171.8765578382821
6419,1916,167.03936165915874
6427,3974,115.02527786926652
6438,3980,114.73494839817896
6450,133,225.0825177386301
6471,4185,104.21594900760186
6478,3305,137.84816078786213
6505,192,219.6664986582095
6514,96,228.5786660761824
6536,539,199.86358603320588
6538,2512,155.2566951909071
6550,4056,111.3217493379764
6551,4678,40.68232956514856
6552,3484,133.1553244427366
6554,4166,105.18049979825648
6581,306,211.69853744233524
6619,1836,168.66824784649452
6623,2308,159.4699740032906
6635,564,198.8874385756517
6641,1509,175.3494135408811
6653,116,226.6128021264117
6671,3640,128.38212336433887
6681,989,187.0662461178085
6687,3985,114.41441799475383
6688,4580,67.73894003353476
6695,1826,168.97849428607373
6699,330,210.1383639190742
6707,2495,155.54698982939803
6718,935,188.51788998817835
6732,4257,99.4165176834302
6733,467,202.92436790278447
6757,1012,186.380169692951
6779,2229,160.9163848489712
6818,4559,71.51280927892317
6833,4668,47.85599549464828
6860,4616,62.32053081656468
6876,3442,134.2536055596528
6889,3553,131.10895653004232
6891,2281,159.88421966953948
6927,4189,104.0947500172391
6929,4018,113.18274962299928
6939,4389,89.46920925234525
6958,1557,174.44506674082288
6961,4273,98.48631261423397
6962,434,204.55106495669023
6964,3186,141.0839161134679
6969,4162,105.50965407068216
6986,3198,140.8697846312403
6989,4230,101.35277606170678
6993,4245,100.22452869873834
6998,4206,102.64682509196491
7006,3113,142.81084909116765
7013,4445,83.86190040902667
7023,836,191.08854338696517
7071,575,198.6306391480413
7090,172,220.7659088773532
7094,471,202.70820262370748
7097,3955,116.07117591698405
7101,4326,94.49251424319282
7111,4592,66.1783465617817
7128,1456,176.31555129802982
7141,397,206.46277943998456
7166,786,192.42052973002416
7191,350,209.0646334581074
7202,460,203.17689000978825
7212,4466,81.22817555348024
7235,2918,146.95957141199506
7274,2453,156.40494284474153
7290,4442,84.46918759716154
7296,1180,181.9244508413379
7349,1538,174.77888531954147
7362,2126,162.73114381293792
7371,2710,151.32825780427837
7380,2359,158.4750046638605
7381,283,212.8214348149345
7411,1156,182.7387084029715
7416,4366,90.99114013004628
7433,2133,162.5437968757479
7437,17,248.3557339573986
7461,4564,70.78929495469892
7466,771,192.9623867443394
7476,1183,181.8623933669168
7481,2157,162.2070778935724
7486,1320,178.90956436415138
7501,4557,71.64373222383101
7509,3818,122.01061096670242
7511,1679,172.00264693807316
7523,1875,167.9911723154454
7524,699,194.8511349888593
7533,707,194.6400766113905
7542,340,209.7183079930435
7557,3005,145.39423143583136
7572,124,225.9485489212344
7576,2477,155.9349502058119
7586,152,223.9443575210132
7588,687,195.3084208459757
7596,2802,149.4767018395688
7605,2519,155.19070378656497
7609,2463,156.20116152014776
7614,401,206.35922814790783
7624,4200,102.9123711596334
7631,463,202.98838153215024
7633,3708,125.8572065744021
7643,1868,168.1251839226527
7657,3035,144.72053030708366
7667,3798,122.68532850493251
7672,1986,165.62306189417632
7682,890,189.63138068750524
7685,821,191.51819625943543
7690,4520,75.54057945247416
7698,2087,163.50439963983726
7707,2501,155.4609742950057
7732,4028,112.72223512074116
7768,2131,162.5905020349443
7773,2426,156.9082686909432
7790,991,187.05448861384028
7791,1384,177.6332221839695
7796,2959,146.3699757086388
7835,4535,74.35285037425717
7848,3095,143.203996978822
7856,4420,86.32441765075541
7865,2685,151.78961109431415
7874,2289,159.76270651826522
7878,3373,136.14674960586973
7896,654,196.26190648426024
7916,4358,91.90426443848494
7934,3896,118.4909095456782
7939,3839,120.75121263753007
7954,3346,136.9371076966717
7962,1857,168.31260356425955
7973,143,224.5593514532879
7981,1144,183.0479325220486
7994,1567,174.25398351248015
8015,2423,157.03661597320993
8027,1158,182.69752012691
8034,2329,159.06251016113728
8041,2543,154.76046629864354
8051,1682,171.9482794322352
8062,642,196.5259820897085
8073,1895,167.53109995074138
8074,1859,168.29935838354314
8076,506,201.15973991051527
8098,1542,174.67627053355343
8107,3945,116.60512206920085
8118,751,193.3868796646768
8125,903,189.32253255482655
8138,4268,98.65339705504698
8144,4457,82.32230186892595
8156,3893,118.55950505492464
8170,708,194.63600782178165
8178,908,189.11329729105267
8182,176,220.52582071917564
8190,4373,90.61045839844296
8210,633,196.8375576464653
8217,2379,158.01142055842354
8219,4489,78.76360605500665
8225,79,231.06308228230225
8226,106,227.5897407329089
8230,4404,87.82322586364965
8266,606,197.6850485648993
8269,4157,105.6192200937984
8275,2226,160.98414078790657
8278,843,190.94424153450456
8282,4361,91.56737328084256
8290,2008,165.04466847850838
8296,3494,132.8746610099627
8298,4523,75.40793113346302
8315,3975,114.95574036739576
8317,1476,175.93883530018303
8318,835,191.1021356317041
8322,3366,136.36828187273798
8329,318,211.15273367833285
8330,4286,97.31947484301338
8340,2785,149.84038933523368
8362,3831,121.16804332395624
8396,2487,155.7686520191403
8403,2283,159.81818012356214
8408,1910,167.17125417033904
8439,4574,68.75423137899436
8465,4384,89.86962269894242
8478,1546,174.5707978615474
8480,2068,163.8101836576824
8481,530,200.39013254217
8485,1295,179.52447603637142
8489,1097,184.08724965075376
8501,1565,174.26857666165265
8507,2604,153.39227761198782
8513,99,228.2308985404407
8516,4310,95.66250589739846
8532,905,189.26156853520772
8533,4244,100.36468803488084
8541,3827,121.28738044534536
8543,1830,168.81007421478378
8546,1040,185.60720181084807
8556,2457,156.32373226099963
8580,2982,145.89156977405062
8590,1137,183.255245695773
8599,853,190.71894197720007
8600,2567,154.25362907412287
8624,184,220.03764060126892
8659,845,190.86900582052303
8664,1166,182.4717081844829
8689,2657,152.37343678461932
8691,3720,125.43058725553422
8699,1745,170.8533258422675
8700,3913,117.87565812159175
8702,2897,147.41062440181213
8704,3959,115.86486448550076
8738,218,217.66233668699576
8745,3691,126.54671294294444
8749,3260,139.03307565804977
8751,4308,95.70364944521152
8758,3521,131.74198970167808
8772,1795,169.63493074055444
8775,3012,145.25732789985796
8798,356,208.33653045281315
8799,4117,107.58561565791524
8809,2460,156.31434092877103
8814,2557,154.48034637494
8823,3971,115.18456217171637
8828,3322,137.4538454141221
8838,3804,122.5149883139379
8841,897,189.5060127850964
8842,4329,94.32657300397246
8849,4159,105.54031233536509
8851,959,187.86075226053265
8854,2141,162.4621809163394
8875,2018,164.85311256423043
8890,260,214.04761076755852
8895,3916,117.8049091896102
8896,1241,180.7068923006441
8901,3915,117.82239467584056
8913,364,207.92604040271775
8921,1930,166.7548693291144
8926,4450,83.00994460808444
8937,355,208.35381349624996
8976,4490,78.74026318822078
8992,2968,146.18260721701787
9007,1822,169.0745566701461
9010,1828,168.84617019680178
9017,1131,183.39853508320311
9023,4135,106.6555228405899
9026,167,221.2166084721351
9046,632,196.8771476413624
9053,240,215.9417334785154
9061,1016,186.11614750688457
9093,3698,126.38755751946262
9099,3428,134.6573357590736
9115,2905,147.21584113935157
9125,1103,183.9589592306987
9162,1206,181.55875448996784
9163,2967,146.18507018367325
9176,1899,167.42972366007248
9191,3267,138.92901241056134
9204,2637,152.81083446518534
9205,369,207.81218241093185
9221,804,191.926160194286
9242,367,207.8179634711393
9262,4363,91.48649839279794
9277,1288,179.6625849761734
9292,76,231.9124600829348
9319,2420,157.0664622710289
9328,2041,164.35479492471558
9357,2649,152.47714211430053
9378,2406,157.34151964840797
9383,1444,176.54495323455924
9384,1628,173.0784905453097
9388,495,201.5733795385297
9390,1931,166.746068839054
9396,416,205.31357670649905
9402,1000,186.787558239614
9403,3747,124.5540437266915
9437,288,212.57484417264635
9461,4243,100.4254558287883
9463,4662,51.18237186778829
9471,4362,91.50370801873352
9473,3723,125.33736614935712
9492,601,197.92268738227008
9515,3063,143.9633033439776
9517,1037,185.6425956168368
9524,3298,138.12331932378885
9535,1212,181.40973191602865
9538,4348,92.37345691792072
9553,2789,149.72655243847902
9597,1855,168.33942435725967
9605,3279,138.65119171443334
9621,2682,151.92743439597564
9627,4356,91.97989699880996
9630,3182,141.12130867252884
9651,393,206.5732505786849
9657,4665,48.63767831029494
9659,3921,117.70512802015064
9667,4547,72.97764208921045
9679,4104,108.38678727552713
9688,1572,174.097434800916
9692,1325,178.87326404963412
9709,745,193.46517528087875
9717,2002,165.2613734345134
9724,6,259.820990173013
9732,943,188.31773529043147
9733,1528,174.94669397628044
9751,4281,97.62437774616048
9776,1034,185.68424598438008
9826,3334,137.2748514262324
9845,3503,132.65205588194584
9846,2600,153.485584011144
9858,4289,97.07334295904438
9859,4178,104.48241262081405
9865,3084,143.44077276992698
9881,4504,77.56016326469563
9884,1120,183.60526621419845
9896,1812,169.39241734025012
9899,3285,138.47020602850262
9917,485,202.26488778148664
9947,3006,145.3914187680434
9970,3875,119.2564537261248
10008,3869,119.65500309597944
